date,url,status,message
"2026-05-25T12:22:46.950Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-3e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:47.651Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-4e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:48.387Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-5e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:49.021Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-6e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:49.814Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-7e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:50.637Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-8e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:51.450Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-9e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:52.118Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-10e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:52.772Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-11e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:53.450Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-12e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:54.221Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-13e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:54.952Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-14e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:55.640Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-15e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:56.471Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-16e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:22:57.206Z","https://dsdepannage.fr/paris/ouverture-porte-fichet-paris-17e.html","OK","URL_UPDATED envoye"
